,name,reviews.username,reviews.rating,cleanliness,food,comfortable
31014,Anaheim Marriott Suites,ihearttofu,3.0,4,2,3
31015,Anaheim Marriott Suites,A Traveler,3.0,4,2,4
31016,Anaheim Marriott Suites,s,5.0,5,4,5
31017,Anaheim Marriott Suites,lbarbee,5.0,5,4,4
31018,Anaheim Marriott Suites,timelvis,4.0,3,5,4
31019,Anaheim Marriott Suites,John J,5.0,4,5,5
31020,Anaheim Marriott Suites,Rubnalir1,5.0,4,4,5
31021,Anaheim Marriott Suites,b5orange,5.0,4,5,5
31022,Anaheim Marriott Suites,A Traveler,2.0,1,1,1
31023,Anaheim Marriott Suites,David C,5.0,5,5,4
31024,Anaheim Marriott Suites,onemichael,4.0,4,3,3
31025,Anaheim Marriott Suites,twink42250,5.0,5,5,5
31026,Anaheim Marriott Suites,AndrewBennett,5.0,5,4,5
31027,Anaheim Marriott Suites,Brittany S,5.0,4,5,5
31028,Anaheim Marriott Suites,chintete,5.0,5,4,5
31029,Anaheim Marriott Suites,A Traveler,5.0,5,4,4
31030,Anaheim Marriott Suites,SDMcCloskey,5.0,5,4,5
31031,Anaheim Marriott Suites,RK T,4.0,5,4,4
31032,Anaheim Marriott Suites,RK T,4.0,5,3,5
31033,Anaheim Marriott Suites,A Traveler,4.0,5,3,5
31034,Anaheim Marriott Suites,Pamela T,5.0,5,5,5
31035,Anaheim Marriott Suites,Coretta G,5.0,4,5,5
31036,Anaheim Marriott Suites,Dana G,5.0,4,4,4
31037,Anaheim Marriott Suites,Lindsey J,4.0,4,5,4
31038,Anaheim Marriott Suites,Mason2012,4.0,5,4,3
31039,Anaheim Marriott Suites,khaled,4.0,3,3,4
31040,Anaheim Marriott Suites,Texasace9,5.0,5,5,5
31041,Anaheim Marriott Suites,A Traveler,4.0,5,3,4
31042,Anaheim Marriott Suites,Nicola O,5.0,4,4,5
31043,Anaheim Marriott Suites,J,3.0,2,4,4
31044,Anaheim Marriott Suites,Ariana W,5.0,5,4,4
31045,Anaheim Marriott Suites,A Traveler,5.0,5,4,5
31046,Anaheim Marriott Suites,lanvy1979,1.0,2,2,2
31047,Anaheim Marriott Suites,lanvy1979,5.0,4,4,5
31048,Anaheim Marriott Suites,Cbclparry,5.0,5,4,4
31049,Anaheim Marriott Suites,Michael T,3.0,4,2,2
31050,Anaheim Marriott Suites,A Traveler,5.0,5,4,5
31051,Anaheim Marriott Suites,Justina W,4.0,5,5,5
31052,Anaheim Marriott Suites,terodriguez,4.9,5,4,4
31053,Anaheim Marriott Suites,JP G,5.0,4,4,4
31054,Anaheim Marriott Suites,Tiffany,4.0,4,3,5
31055,Monarch Inn,JAY,4.0,4,3,5
31056,Monarch Inn,A Traveler,2.0,1,1,1
31057,Monarch Inn,Christina,5.0,4,5,5
31058,Monarch Inn,A Traveler,4.0,3,3,3
31059,Monarch Inn,A Traveler,3.0,3,4,2
31060,Monarch Inn,A Traveler,1.0,2,1,2
31061,Monarch Inn,A Traveler,2.0,3,2,1
31062,Monarch Inn,A Traveler,3.0,2,4,2
31063,Monarch Inn,A Traveler,3.0,4,3,4
31064,Monarch Inn,P,5.0,4,5,4
31065,Monarch Inn,A Traveler,1.0,2,1,2
31066,Monarch Inn,Mark,5.0,4,5,4
31067,Monarch Inn,Bruce,4.0,3,3,3
31068,Monarch Inn,Ceasar,4.0,5,3,3
31069,Monarch Inn,Christopher,1.0,2,2,1
31070,Monarch Inn,A Traveler,3.0,2,3,3
31071,Monarch Inn,A Traveler,2.0,2,3,3
31072,Monarch Inn,susan,3.0,2,4,2
31073,Monarch Inn,A Traveler,2.0,1,2,1
31074,Monarch Inn,Constance,3.0,4,3,2
31075,Monarch Inn,Ami,4.0,4,4,5
31076,Monarch Inn,Abhisek,4.0,3,4,3
31077,Monarch Inn,A Traveler,1.0,2,1,2
31078,Monarch Inn,Pedro,4.0,3,3,4
31079,Monarch Inn,Scott,1.0,1,2,1
31080,Monarch Inn,Joshua,3.0,4,2,4
31081,Monarch Inn,Cathy,3.0,3,4,3
31082,Monarch Inn,Cathy,3.0,4,2,2
31083,Monarch Inn,Andrea,3.0,2,4,3
31084,Monarch Inn,A Traveler,2.0,2,1,2
31085,Monarch Inn,Thomas,2.0,1,1,1
31086,Monarch Inn,anne marie,4.0,4,4,3
31087,Monarch Inn,anne marie,5.0,5,5,5
31088,Monarch Inn,Jeffrey,3.0,4,3,3
31089,Monarch Inn,A Traveler,4.0,3,3,4
31090,Monarch Inn,A Traveler,3.0,4,3,2
31091,Monarch Inn,Mark,3.0,3,3,3
31092,Monarch Inn,Mark,3.0,2,4,3
31093,Monarch Inn,Silva's travel,3.0,2,4,4
31094,Monarch Inn,Dale,3.0,4,3,3
31095,Monarch Inn,A Traveler,3.0,4,4,2
31096,Monarch Inn,A Traveler,1.0,1,1,1
31097,Monarch Inn,Matt,4.0,3,4,4
31098,Monarch Inn,IRIS,2.0,3,1,1
31099,Monarch Inn,A Traveler,3.0,3,3,2
31100,Monarch Inn,A Traveler,4.0,5,5,3
31101,Monarch Inn,A Traveler,4.0,3,4,4
31102,Monarch Inn,scott,3.0,3,2,2
31103,Monarch Inn,scott,2.0,1,3,1
31104,Monarch Inn,scott,1.0,1,2,2
31105,Monarch Inn,Marianne,3.0,2,4,2
31106,Monarch Inn,Elizabeth,4.0,4,4,5
31107,Monarch Inn,Elizabeth,3.0,3,2,2
31108,Monarch Inn,Elizabeth,3.0,4,2,2
31109,Monarch Inn,Charles,4.0,5,5,4
31110,Monarch Inn,A Traveler,5.0,4,5,4
31111,Monarch Inn,A Traveler,4.0,3,3,3
31112,Monarch Inn,Mitchel,2.0,2,2,1
31113,Monarch Inn,Robert,2.0,1,1,2
31114,Monarch Inn,C,4.0,4,4,5
31115,Monarch Inn,C,4.0,5,4,4
31116,Monarch Inn,Tapio,4.0,3,5,3
31117,Monarch Inn,C,3.0,4,4,2
31118,Monarch Inn,A Traveler,4.0,3,5,5
31119,Monarch Inn,A Traveler,2.0,3,3,2
31120,Monarch Inn,A Traveler,1.0,2,2,2
31121,Monarch Inn,Frank,1.0,1,2,2
31122,Monarch Inn,A Traveler,2.0,3,1,2
31123,Monarch Inn,Antonio,3.0,3,3,4
31124,Monarch Inn,Antonio,2.0,3,3,1
31125,Yakima Inn,Toni B.,1.0,2,1,2
31126,Rainbow Motel,write a review,0.0,1,1,1
31127,Holiday Inn Express,lee43,5.0,5,4,5
31128,Homeplace Inn and Suites,Contributor,1.0,2,1,1
31129,Innpoints Worldwide,Jennifer J,1.0,2,2,1
31130,Innpoints Worldwide,Jennifer J,1.0,1,1,2
31131,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,3,3
31132,Wingate By Wyndham Chantilly / Dulles Airport,david,4.0,5,3,3
31133,Wingate By Wyndham Chantilly / Dulles Airport,James,5.0,4,4,4
31134,Wingate By Wyndham Chantilly / Dulles Airport,James,4.0,4,5,5
31135,Wingate By Wyndham Chantilly / Dulles Airport,Walter,5.0,4,5,4
31136,Wingate By Wyndham Chantilly / Dulles Airport,Charles,4.0,3,3,3
31137,Wingate By Wyndham Chantilly / Dulles Airport,Jon,4.0,5,5,4
31138,Wingate By Wyndham Chantilly / Dulles Airport,Amy,4.0,4,5,5
31139,Wingate By Wyndham Chantilly / Dulles Airport,Nikki,5.0,4,5,5
31140,Wingate By Wyndham Chantilly / Dulles Airport,Joanne,5.0,4,5,4
31141,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,4,5
31142,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,5,5
31143,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,4,3
31144,Wingate By Wyndham Chantilly / Dulles Airport,Peter,5.0,5,4,4
31145,Wingate By Wyndham Chantilly / Dulles Airport,Vern,4.0,4,3,4
31146,Wingate By Wyndham Chantilly / Dulles Airport,Esther,5.0,4,5,4
31147,Wingate By Wyndham Chantilly / Dulles Airport,Yi,4.0,3,5,4
31148,Wingate By Wyndham Chantilly / Dulles Airport,joe,4.0,4,4,4
31149,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,3.0,2,3,4
31150,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,3,5,5
31151,Wingate By Wyndham Chantilly / Dulles Airport,Henry,1.0,1,2,2
31152,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,3,5,5
31153,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,4,4
31154,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,4,4,4
31155,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,5,4,3
31156,Wingate By Wyndham Chantilly / Dulles Airport,W,4.0,4,3,5
31157,Wingate By Wyndham Chantilly / Dulles Airport,Stephen,5.0,5,4,5
31158,Wingate By Wyndham Chantilly / Dulles Airport,andrea,5.0,5,5,4
31159,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,4,4,4
31160,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,4,4
31161,Wingate By Wyndham Chantilly / Dulles Airport,Edward,5.0,4,4,4
31162,Wingate By Wyndham Chantilly / Dulles Airport,Edward,4.0,4,5,4
31163,Wingate By Wyndham Chantilly / Dulles Airport,Patricia,1.0,2,2,2
31164,Wingate By Wyndham Chantilly / Dulles Airport,David,4.0,4,5,5
31165,Wingate By Wyndham Chantilly / Dulles Airport,David,2.0,3,2,2
31166,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,5,5
31167,Wingate By Wyndham Chantilly / Dulles Airport,Yahn,5.0,5,4,4
31168,Wingate By Wyndham Chantilly / Dulles Airport,Yahn,4.0,5,5,3
31169,Wingate By Wyndham Chantilly / Dulles Airport,david,5.0,5,5,4
31170,Wingate By Wyndham Chantilly / Dulles Airport,Ryan,4.0,3,3,3
31171,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,5,5,5
31172,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,5,3,3
31173,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,4,5,4
31174,Wingate By Wyndham Chantilly / Dulles Airport,mk5,3.0,4,3,4
31175,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,5,3,4
31176,Wingate By Wyndham Chantilly / Dulles Airport,C,5.0,5,5,4
31177,Wingate By Wyndham Chantilly / Dulles Airport,Joshua,5.0,4,4,5
31178,Wingate By Wyndham Chantilly / Dulles Airport,Seth,4.0,5,4,3
31179,Wingate By Wyndham Chantilly / Dulles Airport,denise,5.0,4,4,5
31180,Wingate By Wyndham Chantilly / Dulles Airport,Debbie,4.0,3,4,3
31181,Wingate By Wyndham Chantilly / Dulles Airport,Margaret,5.0,4,5,4
31182,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,4,4
31183,Wingate By Wyndham Chantilly / Dulles Airport,Paul,5.0,5,5,5
31184,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,4,4,4
31185,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,4,3
31186,Wingate By Wyndham Chantilly / Dulles Airport,Josephine,5.0,5,4,5
31187,Wingate By Wyndham Chantilly / Dulles Airport,MIRLA,4.0,3,3,3
31188,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,3,5
31189,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,3.0,2,4,4
31190,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,4,5,4
31191,Wingate By Wyndham Chantilly / Dulles Airport,Morgan Fung (Tianyu),5.0,4,5,4
31192,Wingate By Wyndham Chantilly / Dulles Airport,Holden,5.0,5,5,4
31193,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,5,4,4
31194,Wingate By Wyndham Chantilly / Dulles Airport,GeorgeEvelyn1978,4.0,4,3,4
31195,Wingate By Wyndham Chantilly / Dulles Airport,Contributor,4.0,5,4,3
31196,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,4,5,4
31197,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,4,4
31198,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,3.0,2,4,4
31199,Wingate By Wyndham Chantilly / Dulles Airport,Matt Soucie,3.0,2,3,2
31200,Wingate By Wyndham Chantilly / Dulles Airport,Matt Soucie,5.0,4,5,5
31201,Wingate By Wyndham Chantilly / Dulles Airport,Tianyu Fang,5.0,4,5,4
31202,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,5,4
31203,Wingate By Wyndham Chantilly / Dulles Airport,Matt Soucie,5.0,5,4,5
31204,Wingate By Wyndham Chantilly / Dulles Airport,Matt Soucie,4.0,4,4,4
31205,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,4.0,3,4,4
31206,Wingate By Wyndham Chantilly / Dulles Airport,A Traveler,5.0,5,4,4
31207,Days Inn and Suites Albany,Barb L.,4.0,4,3,4
31208,Days Inn and Suites Albany,A Traveler,2.0,1,1,2
31209,Days Inn and Suites Albany,Tamara,1.0,1,2,1
31210,Days Inn and Suites Albany,Ralph,2.0,1,3,2
31211,Days Inn and Suites Albany,doug,2.0,1,3,2
31212,Days Inn and Suites Albany,Kayla,1.0,1,1,2
31213,Days Inn and Suites Albany,Autumn,1.0,1,1,1
31214,Days Inn and Suites Albany,A Traveler,1.0,2,2,2
31215,Days Inn and Suites Albany,A Traveler,1.0,1,2,1
31216,Days Inn and Suites Albany,A Traveler,1.0,1,2,2
31217,Days Inn and Suites Albany,alex,1.0,2,2,1
31218,Days Inn and Suites Albany,A Traveler,1.0,1,1,1
31219,Days Inn and Suites Albany,osvaldo,1.0,2,2,2
31220,Days Inn and Suites Albany,James,1.0,2,1,2
31221,Days Inn and Suites Albany,Donna,2.0,2,2,1
31222,Days Inn and Suites Albany,A Traveler,1.0,1,1,1
31223,Days Inn and Suites Albany,Natalia,5.0,5,5,5
31224,Days Inn and Suites Albany,A Traveler,1.0,2,2,1
31225,Days Inn and Suites Albany,Zach,4.0,5,5,5
31226,Days Inn and Suites Albany,Jon,1.0,2,1,1
31227,Days Inn and Suites Albany,A Traveler,4.0,5,3,4
31228,Days Inn and Suites Albany,sovia g,2.0,1,3,1
31229,Days Inn and Suites Albany,A Traveler,2.0,1,3,2
31230,Days Inn and Suites Albany,Jennifer,2.0,1,3,3
31231,Days Inn and Suites Albany,Paul,3.0,2,4,3
31232,Days Inn and Suites Albany,Valeria,3.0,3,3,3
31233,Days Inn and Suites Albany,emilyX2863HC,1.0,1,2,2
31234,Days Inn and Suites Albany,samidayem,4.0,4,5,4
31235,Days Inn and Suites Albany,A Traveler,2.0,1,2,1
31236,Days Inn and Suites Albany,A Traveler,2.0,1,1,3
31237,Days Inn and Suites Albany,L8909UFrebeccal,1.0,1,1,2
31238,Days Inn and Suites Albany,Nicky,1.0,2,1,1
31239,Days Inn and Suites Albany,Jennifer,4.0,4,5,3
31240,Days Inn and Suites Albany,A Traveler,1.0,2,1,2
31241,Days Inn and Suites Albany,jzuck87,3.0,3,3,4
31242,Days Inn and Suites Albany,A Traveler,3.0,4,2,2
31243,Days Inn and Suites Albany,Emily,1.0,1,2,1
31244,Days Inn and Suites Albany,Lily,2.0,2,2,3
31245,Days Inn and Suites Albany,Josh M,4.0,5,5,3
31246,Days Inn and Suites Albany,A Traveler,2.0,2,2,1
31247,Days Inn and Suites Albany,Kate,1.0,2,1,1
31248,Days Inn and Suites Albany,77mitchellk,2.0,3,3,2
31249,Days Inn and Suites Albany,77mitchellk,1.0,2,1,1
31250,Days Inn and Suites Albany,Anne Marie R,1.0,2,2,2
31251,Days Inn and Suites Albany,Warren,5.0,5,4,4
31252,Days Inn and Suites Albany,A Traveler,2.0,2,2,2
31253,Days Inn and Suites Albany,A Traveler,1.0,2,1,2
31254,Days Inn and Suites Albany,Hag,1.0,2,1,1
31255,Days Inn and Suites Albany,I was robbed,1.0,2,1,2
31256,Days Inn and Suites Albany,justino939,2.0,2,2,3
31257,Days Inn and Suites Albany,Christina,1.0,1,1,2
31258,Days Inn and Suites Albany,Jeffrey,3.0,3,4,2
31259,Days Inn and Suites Albany,rajp689,1.0,1,1,2
31260,Days Inn and Suites Albany,Robert,1.0,2,2,1
31261,Days Inn and Suites Albany,George,2.0,2,3,3
31262,Days Inn and Suites Albany,A Traveler,2.0,2,1,2
31263,Days Inn and Suites Albany,Michael,4.0,5,5,5
31264,Days Inn and Suites Albany,Patricia,4.0,4,5,5
31265,Days Inn and Suites Albany,Victor C,2.0,1,3,3
31266,Days Inn and Suites Albany,A Traveler,1.0,2,1,2
31267,Days Inn and Suites Albany,Brian D,1.0,2,2,1
31268,Days Inn and Suites Albany,Arun D,4.0,5,5,5
31269,Days Inn and Suites Albany,prasadd553,5.0,5,5,4
31270,Days Inn and Suites Albany,A Traveler,1.0,2,2,1
31271,Days Inn and Suites Albany,junbug2050,1.0,2,2,2
31272,Days Inn and Suites Albany,601lamar,1.0,1,2,1
31273,Days Inn and Suites Albany,297tonis,5.0,4,4,5
31274,Days Inn and Suites Albany,U8959RLaaronb,1.0,2,2,2
31275,Days Inn and Suites Albany,sonia b,4.0,5,5,5
31276,Days Inn and Suites Albany,U3202JQmargarets,4.0,5,4,3
31277,Days Inn and Suites Albany,A Traveler,4.0,3,5,5
31278,Days Inn and Suites Albany,lavonnej2016,3.0,2,4,2
31279,Days Inn and Suites Albany,A Traveler,1.0,1,2,1
31280,Days Inn and Suites Albany,monicak422,1.0,1,1,2
31281,Days Inn and Suites Albany,ggan2016,4.0,3,5,4
31282,Days Inn and Suites Albany,Renee,1.0,2,2,1
31283,Days Inn and Suites Albany,yovanyr149,2.0,1,2,2
31284,Days Inn and Suites Albany,SHELLY A,1.0,1,2,2
31285,Days Inn and Suites Albany,susanh5312016,3.0,3,4,2
31286,Days Inn and Suites Albany,karen w,1.0,1,1,2
31287,Days Inn and Suites Albany,Cynthia B. R,4.0,5,4,5
31288,Days Inn and Suites Albany,L,3.0,4,4,4
31289,Days Inn and Suites Albany,margaretgH5009GI,3.0,4,2,3
31290,Days Inn and Suites Albany,keithd1313,1.0,1,2,2
31291,Days Inn and Suites Albany,warrenb159,1.0,2,1,1
31292,Days Inn and Suites Albany,Steven G,2.0,1,1,2
31293,Days Inn and Suites Albany,Rajeev K,1.0,1,2,1
31294,Days Inn and Suites Albany,Angelinadufore,3.0,2,4,4
31295,Days Inn and Suites Albany,jderrick2015,1.0,2,1,2
31296,Days Inn and Suites Albany,mscott8030,1.0,1,2,2
31297,Days Inn and Suites Albany,briann_mainville,1.0,1,1,2
31298,Days Inn and Suites Albany,Tina Lakinger,1.0,2,1,2
31299,Days Inn and Suites Albany,991jaimeh,2.0,1,3,3
31300,Days Inn and Suites Albany,Hannah Bodenstab,2.0,1,1,2
31301,Days Inn and Suites Albany,Lauri F,3.0,4,4,2
31302,Days Inn and Suites Albany,PennsylvaniaNana,2.0,3,1,1
31303,Days Inn and Suites Albany,Eileen G,1.0,1,1,1
31304,Days Inn and Suites Albany,Neveragain360,1.0,1,1,1
31305,Days Inn and Suites Albany,882susanmb,1.0,2,1,1
31306,Days Inn and Suites Albany,E2598WNnataliew,1.0,2,1,2
31307,Days Inn and Suites Albany,Orie Cipollaro,1.0,2,1,2
31308,Days Inn and Suites Albany,jen Bernard,1.0,2,2,2
31309,Days Inn and Suites Albany,johnsh2016,1.0,1,2,2
31310,Days Inn and Suites Albany,XxcorinnexX,1.0,1,2,1
31311,Days Inn and Suites Albany,David P,5.0,4,4,4
31312,Days Inn and Suites Albany,610mauriceb,3.0,3,2,3
31313,Days Inn and Suites Albany,jdmac0710,2.0,2,2,3
31314,Days Inn and Suites Albany,103jeremiahw,1.0,1,1,2
31315,Days Inn and Suites Albany,patrickmS2374KT,2.0,1,3,1
31316,Days Inn and Suites Albany,Amelia Kraemer,2.0,2,2,3
31317,Days Inn and Suites Albany,ali z,4.0,3,3,5
31318,Holiday Inn Express San Clemente,,5.0,5,4,5
31319,Holiday Inn Express San Clemente,A Traveler,4.0,4,4,5
31320,Holiday Inn Express San Clemente,A Traveler,3.0,2,4,4
31321,Holiday Inn Express San Clemente,CHRISTINA,5.0,4,5,5
31322,Holiday Inn Express San Clemente,A Traveler,5.0,5,5,5
31323,Holiday Inn Express San Clemente,A Traveler,5.0,4,5,5
31324,Holiday Inn Express San Clemente,Kevin,4.0,4,5,3
31325,Holiday Inn Express San Clemente,Jason,3.0,3,3,4
31326,Holiday Inn Express San Clemente,Cynthia,5.0,4,4,4
31327,Holiday Inn Express San Clemente,argensocplaya,5.0,5,4,4
31328,Holiday Inn Express San Clemente,Stuart,4.0,3,4,3
31329,Holiday Inn Express San Clemente,Laura,5.0,5,5,5
31330,Holiday Inn Express San Clemente,Frances,4.0,5,3,3
31331,Holiday Inn Express San Clemente,A Traveler,3.0,2,4,2
31332,Holiday Inn Express San Clemente,A Traveler,3.0,2,4,2
31333,Holiday Inn Express San Clemente,Wendie,5.0,4,4,5
31334,Holiday Inn Express San Clemente,Michelle,3.0,4,2,4
31335,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,5
31336,Holiday Inn Express San Clemente,May,4.0,3,4,4
31337,Holiday Inn Express San Clemente,Thomas Yoshida,4.0,3,4,5
31338,Holiday Inn Express San Clemente,Bettina W,4.0,5,3,3
31339,Holiday Inn Express San Clemente,A Traveler,1.0,2,2,2
31340,Holiday Inn Express San Clemente,Cassandra,3.0,2,4,4
31341,Holiday Inn Express San Clemente,Susan,5.0,4,5,5
31342,Holiday Inn Express San Clemente,Gerald,4.0,3,5,4
31343,Holiday Inn Express San Clemente,Donald,5.0,4,5,4
31344,Holiday Inn Express San Clemente,Jim,4.0,3,3,5
31345,Holiday Inn Express San Clemente,Steve,3.0,3,4,4
31346,Holiday Inn Express San Clemente,Marci,4.0,3,5,3
31347,Holiday Inn Express San Clemente,A Traveler,4.0,4,4,3
31348,Holiday Inn Express San Clemente,TheHonorableBS,5.0,5,5,4
31349,Holiday Inn Express San Clemente,Bernard,5.0,4,5,5
31350,Holiday Inn Express San Clemente,Vimal,3.0,4,2,4
31351,Holiday Inn Express San Clemente,A Traveler,4.0,4,3,4
31352,Holiday Inn Express San Clemente,Madalyn,5.0,4,5,5
31353,Holiday Inn Express San Clemente,david,4.0,4,5,3
31354,Holiday Inn Express San Clemente,stattad,4.0,5,4,5
31355,Holiday Inn Express San Clemente,stattad,4.0,3,3,3
31356,Holiday Inn Express San Clemente,Juan,5.0,5,4,4
31357,Holiday Inn Express San Clemente,Maria Sneed,5.0,4,4,4
31358,Holiday Inn Express San Clemente,A Traveler,5.0,4,4,5
31359,Holiday Inn Express San Clemente,A Traveler,5.0,5,5,4
31360,Holiday Inn Express San Clemente,M T,5.0,5,5,4
31361,Holiday Inn Express San Clemente,Jonathan,3.0,3,4,3
31362,Holiday Inn Express San Clemente,A Traveler,4.0,5,4,3
31363,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,4
31364,Holiday Inn Express San Clemente,Cara L,4.0,4,5,5
31365,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,5
31366,Holiday Inn Express San Clemente,A Traveler,4.0,5,3,5
31367,Holiday Inn Express San Clemente,Tom,4.0,5,4,3
31368,Holiday Inn Express San Clemente,EA_TRAVELERS,3.0,2,2,2
31369,Holiday Inn Express San Clemente,Sharon,3.0,4,3,4
31370,Holiday Inn Express San Clemente,Contributor,3.0,3,3,3
31371,Holiday Inn Express San Clemente,'Kim L,4.0,4,3,3
31372,Holiday Inn Express San Clemente,lobofan98ys,5.0,5,4,5
31373,Holiday Inn Express San Clemente,JEFF,5.0,5,4,5
31374,Holiday Inn Express San Clemente,Carlos Calderon,5.0,5,4,5
31375,Holiday Inn Express San Clemente,A Traveler,2.0,3,2,2
31376,Holiday Inn Express San Clemente,Steven,4.0,5,5,4
31377,Holiday Inn Express San Clemente,Tylet K,5.0,5,4,4
31378,Holiday Inn Express San Clemente,A Traveler,5.0,4,5,5
31379,Holiday Inn Express San Clemente,John,4.0,4,3,5
31380,Holiday Inn Express San Clemente,Ryan,5.0,5,4,5
31381,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,5
31382,Holiday Inn Express San Clemente,A Traveler,5.0,4,4,5
31383,Holiday Inn Express San Clemente,Susan F,3.0,4,4,3
31384,Holiday Inn Express San Clemente,D,3.0,3,2,4
31385,Holiday Inn Express San Clemente,Deborah,5.0,4,4,5
31386,Holiday Inn Express San Clemente,Neil,5.0,5,4,5
31387,Holiday Inn Express San Clemente,A Traveler,5.0,5,5,4
31388,Holiday Inn Express San Clemente,Michael L,5.0,5,4,5
31389,Holiday Inn Express San Clemente,Saurabh,5.0,4,5,4
31390,Holiday Inn Express San Clemente,Lidianns,3.0,2,4,4
31391,Holiday Inn Express San Clemente,Robert,5.0,5,5,4
31392,Holiday Inn Express San Clemente,CherieG767,4.0,3,3,5
31393,Holiday Inn Express San Clemente,Speicher1464,4.0,3,4,5
31394,Holiday Inn Express San Clemente,ccampbell1424,5.0,4,4,5
31395,Holiday Inn Express San Clemente,Bruno K,5.0,4,5,5
31396,Holiday Inn Express San Clemente,Linda R,5.0,5,5,5
31397,Holiday Inn Express San Clemente,A Traveler,4.0,4,5,4
31398,Holiday Inn Express San Clemente,Leslie,5.0,5,5,4
31399,Holiday Inn Express San Clemente,Leslie,4.0,4,5,5
31400,Holiday Inn Express San Clemente,Hiker100,2.0,3,1,3
31401,Holiday Inn Express San Clemente,Janet D,5.0,5,5,4
31402,Holiday Inn Express San Clemente,USC_Trojan_Fan_90275,4.0,3,5,3
31403,Holiday Inn Express San Clemente,J C,3.0,3,3,4
31404,Holiday Inn Express San Clemente,A Traveler,4.0,5,3,3
31405,Holiday Inn Express San Clemente,Mark S,3.0,2,3,2
31406,Holiday Inn Express San Clemente,Janice,4.0,3,3,4
31407,Holiday Inn Express San Clemente,Thomas Yoshida,4.0,5,3,5
31408,Holiday Inn Express San Clemente,Lcjohns9,5.0,5,5,5
31409,Holiday Inn Express San Clemente,A Traveler,1.0,2,1,1
31410,Holiday Inn Express San Clemente,A Traveler,5.0,4,5,4
31411,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,5
31412,Holiday Inn Express San Clemente,Barbara H,5.0,5,4,4
31413,Holiday Inn Express San Clemente,Melissa s,5.0,4,5,5
31414,Holiday Inn Express San Clemente,A Traveler,5.0,5,4,5
31415,Holiday Inn Express San Clemente,Miki Jimenez,5.0,5,4,4
31416,Holiday Inn Express San Clemente,Irma V.,5.0,5,5,4
31417,Holiday Inn Express San Clemente,Gabriella G,2.0,1,2,2
31418,Holiday Inn Express San Clemente,travelbugsick,4.0,3,4,3
31419,Holiday Inn Express San Clemente,m_b_00000,4.0,5,5,3
31420,Holiday Inn Express San Clemente,Daryl H,5.0,5,5,4
31421,Holiday Inn Express San Clemente,Daryl H,3.0,4,2,2
31422,Holiday Inn Express San Clemente,Miata-MX5,5.0,4,4,4
31423,Holiday Inn Express San Clemente,A Traveler,5.0,4,5,5
31424,Holiday Inn Express San Clemente,Lowetide8,5.0,5,5,4
31425,Holiday Inn Express San Clemente,Rich,4.0,4,5,4
31426,Holiday Inn Express San Clemente,sedge,4.0,3,4,3
31427,Holiday Inn Express San Clemente,Stava829,4.0,5,3,5
